url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,"other than the 2007 election, which election had approximately 39% of the popular vote?",2011,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,how many total elected seats in 1991?,83,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,which election had the highest percentage of popular votes - 2003 or 2007?,2003,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,"what was the only election with more than 450,000 popular votes?",2003,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,what was the last election to have under 35% of the popular votes?,1999
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,how many seats were won in the year 1994?,121,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,"how many elections had more than 200,000 popular votes?",5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,2007 and what other year were elected seats lost?,2011,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,"how many elections had between 350,000 and 450,000 popular votes?",1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-558.html,which year had a lower number of popular votes than 1991?,1988
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,what is the next date after the first date on the list?,21 December 1790,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,which incumbent died before john george montagu?,Peregrine Bertie,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,did john lee win before lord hugh seymour?,yes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,what is the total number of contested polls (c)?,22,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,who resigned after richard ford?,William Coles Medlycott
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,did charles william wyndham or the marquess of worcester choose to sit for bristol?,Marquess of Worcester,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,what constituency comes before oxford?,Banbury,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,who is the first winner of a contested poll?,Arthur Annesley,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-820.html,whom is the last person listed as winner?,George Rawdon,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,what's the difference in age between luis estrella martinez and edgardo rivera garcia?,16 years
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,how many associate justices are there currently?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,which justice served a total of 17 years before they retired?,Erick Kolthoff Caraballo,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,how long did roberto feliberti cintron serve before retirement?,19 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,who has the most number of years until their mandatory retirement?,Luis Estrella Martínez,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,hom many justices served above 10 years before retirement?,6
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,how many justices were appointed in the year 2004?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,who was the only associate justice appointed in 2010?,Edgardo Rivera Garcia,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,who has the least number of years until their mandatory retirement?,Federico Hernández Denton,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,how many times did luis fortuno appoint someone on the list?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-671.html,who was appointed the same year as federico hernandez denton?,Liana Fiol Matta
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,how long is the song from the lion king?,3:40,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,what is the previous performer before the cheetah girls?,Miley Cyrus,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,who sings the last song on this album?,K-Ci & JoJo,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,what is the first song on this album?,A Dream Is a Wish Your Heart Makes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,how long is the song look through my eyes by everlife?,3:11
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,"which was from the lion king, ""can you feel the love tonight"" or ""candle on the water""?",Can You Feel the Love Tonight,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,which song has the most time?,You'll Be in My Heart,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,what is the average length of the first three songs?,3:22,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,how many songs are more than four minutes long?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,how many songs are on this album?,17
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,"what song is next after ""cruella de vil?""",Go the Distance,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,what is the total number of songs under three minutes long?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-573.html,what song comes consecutively after song 5?,I'll Try,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,how many more goals did archie thompson score than billy celeski?,67,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,"after australia, what nation has the highest number of players for melbourne?",Brazil
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,who played the most amount of matches?,Archie Thompson,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,what englishman played for melbourne before any other englishman?,James Robinson,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,what player is australian and has played 91 matches for melbourne?,Billy Celeski,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,total amount of goals scored by chris tadrosse?,0,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,who has scored more goals than any other melbourne player?,Archie Thompson
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,what is the total number of matches played by brazilians for melbourne?,141,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,adama traore was the first ivorian to play for what soccer club?,Melbourne,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-221.html,who is the player with the greatest number of matches played?,Archie Thompson,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,"was the attendance more or less in the saturday, april 13th game compared to the saturday, may 11th",Less,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,what was the date of the first loss of the season?,"Saturday, May 11"
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,what is the total amount of attendance between the first and second weeks?,66278,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,which opponent had the lowest amount of points in one game?,London Monarchs,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,which date had the least attendance?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,what was the highest score achieved by rhein fire?,31,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,what was the teams most consective win streak?,4
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,what was the teams final record,6-5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,they won the game against the dragons on june 8. what was the previous team they beat before that?,Amsterdam Admirals,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,how many games were played t waldstadion?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,which week has the same kickoff time as week 6?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-123.html,what was the final opponent before the world bowl?,Amsterdam Admirals
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,how long (in number of contests) was the teams longest losing streak?,8 games,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,how many games did the 201213 austin peay state governors basketball team win?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,which contest was held in the same site as the game versus western carolina?,vs. Gardner-Webb,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,what were the number of people that attended the game on 11/28/2012?,"2,023",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,what was the number of wins for the 201213 austin peay state governors basketball team?,9
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,who is the opponent listed after wku?,DePaul,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,"which game had more in attendance, 11/28 or 12/08?",12/08/2012*,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,in how many contests was there no tv coverage?,30,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-436.html,which date had the least number of people in attendance?,11/21/2012,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-734.html,"of those listed, which had the fastest time?",2003 World Championships
