url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,which team ranked after germany while qualifying?,Great Britain,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,how many teams finished faster than 4:10?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,"which team took a shorter amount of time, ukraine or united states?",Ukraine,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,how many teams had at least five players?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,which country's team ranked last?,Colombia
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,how many teams finished better than spain in cycling at the 1996 summer olympics men's team pursuit?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-735.html,how many teams other than italy have qualifications?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,number of nobel laureates from penn in the 1970s.,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,how long was otto fritz meyerhof a research professor?,11 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,how long after mlk was a graduate student did he receive a laureate?,13 years
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,who was the first laureate in physiology or medicine?,Otto Fritz Meyerhof,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,who is after robert hofstadter on the list?,"Martin Luther King, Jr.",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,who is below richard kuhn on the list?,Vincent du Vigneaud,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,name of the first nobel laureates from penn.,Otto Fritz Meyerhof,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,who is the only person that received a nobel peace prize?,"Martin Luther King, Jr."
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,how many of the laureates received the nobel peace prize?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,how many laureates were in the field of physics?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,how many nobel laureates from penn in the category of physics?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,how many years did otto fritz meyerhof work for in physiological chemistry as a research professor?,11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,what is the range of years between meyerhof and kuhn's laureates?,16
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-437.html,what is the number of laureates in chemistry?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,what is the name of the last album released by natalia lesz?,That Girl,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,what was natalia's top single on the polish charts?,Coś za coś,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,how many times has natalia lesz made the usa billboard hot dance club play list?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,how many singles were released in 2010?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,what single was released after 2011?,Beat of My Heart,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,"which came first: ""that girl"" or ""miss you""?",Miss You,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,"what was natalia lesz's most popular song, according to the polish charts?",Coś za coś,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,"in what year was the single ""that girl"" on the polish charts?",2010,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,what was the name of natalia lesz's first single?,Fall
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,what is the number of singles that made the billboards?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,how many singles were released at least as early as 2009?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,how many singles were released before 2010?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,how many singles have made the charts since 2010?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,how many singles has natalia lesz released?,8
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-365.html,which single does not belong to an album?,RadioACTIVE,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,"who is taller, the delegate from jalapa or from villa nueva?",Villa Nueva,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,"other than chimaltenango's contestant, which region also had a 19-year-old contestant?",Ciudad Capital,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,who is the tallest delegate?,Wendy Karina Albizures del Cid,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,how many delegates are not in their 20's,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,how many delegates are at most 20 years old?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,which delegate is older: the delegate for izabal or the one from jalapa?,Jalapa,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,what is the total number of delegates?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,name a delegate born before luz yohana marroquín morán.,Jessica Jazmín Donabó Chávez,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,what is the number of delegates younger than 20?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,which two contestants have the same heights as each other?,Rita Elizabeth Meda Cojulún|Luz Yohana Marroquín Morán,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,what delegate is the same age as rita elizabeth meda cojulún,Wendy Karina Albizures del Cid,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,"other than albizures del cid, what delegate is 19 years old?",Rita Elizabeth Meda Cojulún,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-20.html,what is the difference in age between the first two delegates on the list?,4 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,how many districts are there in virginia?,22
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,name the only candidate that was first elected in 1811.,William McCoy,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,which jacksonian candidates got at least 76% of the vote in their races?,Arthur Smith,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,number of incumbents who retired or lost re-election,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,what are the number of times re-elected is listed as the result?,15,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,what is the last party on this chart?,Crawford Republican
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,how many candidates were there for virginia 17 district?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,who was the next incumbent after john randolph?,George Tucker,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,tell me the number of people first elected in 1817.,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,only incumbent who was not a republican,James Stephenson,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,what year is listed first under the first elected column?,1801
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-109.html,what is the total number of parties represented?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,how many photos total are listed?,18,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,how long has the henry j. kaiser been active?,28,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,what is the total number of years in which the joshua humphreys has been active?,14,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,how many ships were never in service?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,the two inactivated ships are the joshua humphreys and what other ship?,Andrew J. Higgins,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,what is the difference in years of creation between the john ericsson and leroy grumman?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,benjamin isherwood and henry eckford were both laid up in what fleet after they were transferred to the maritime administration?,James River Reserve Fleet,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,how many years at most was the oldest ship active?,28,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,how many ships are above 20 years old?,14
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,what is the number of ships presently active?,16,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,which ship has been active for the most amount of years?,Henry J. Kaiser,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,how many of these ships are inactive?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,what was the name of the first ship to become active?,Henry J. Kaiser,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,what is the name of the only ship to become active in 1996?,Laramie
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-559.html,which ship is on the nvr page before henry eckford?,Benjamin Isherwood,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-21.html,what is the total number of skoda cars sold in the year 2005?,"492,111",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-21.html,total number of cars sold in 2001?,"460,252",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-21.html,"what year did skoda begin selling more than 300,000 cars?",1997,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-21.html,how many different models were available for sale?,8
